  , ,pop1, pop2 ,mo_rap, mo_len, mo_sol
3512,5328452398136240096837970123717262944079175340048753429447818124638111805811008058427171550517587748845257410393041289158761716095182221862360867673191574516596495897811526713437865350604728872988540143148547964928.00000,0.00000,132583122582283535821588835681965572128083105830917331535763580388007711671299744954399276396912559615407857036427264.00000,0.00000,-8073412724448848486600993124910671927941624526777242278216634273189079167380091796139643024087069339679964802416000956474195375797508540997131034598139619738607339360652602151859687874795371616706882368128866582528.00000,
3513,6128520325784323599249893799506175086889159501678505998174091201936212445329759999863263837872321290226835611182244590494852082647566448962331422760096291741566006592542448792297220334261441969920316759595013898240.00000,0.00000,143049247978789081909308745131187205608360585846582376497227912481066045639135114314574786352314290754799253950824448.00000,0.00000,-9285636857248975585293693611113384093639801452736100872194863204448744108106367301194371669291950369994359899360131157806409677051585156628931177689931163952898427805886176775649446051486049678494409242644699938816.00000,
3514,7048718572899086859340877255313610022621299148007512818098951966040755054835663540544681611747990259634852681570653391821800097428510397092897228802864762503460758969899809289694488543652146347102647603295393153024.00000,0.00000,154341570395563161519982422965425944299278242399689819316348649928773551576157898951589950980172038124068853686206464.00000,0.00000,-10679876625604677240822000881680127821467315285571560189969699009783946210622496790550667507610822334023414367528415476028850087143247921360932136137710673280083824044887607433647845053336175537204764891704186634240.00000,
3515,8107084724986036586806023003508770573516418364438665388093585695801665390628919210737182573594214813410594643672341361614656952717406067215786942636276897104652478245235491971152632667068953140311008932136866545664.00000,0.00000,166525309910756969239797355425307528807381383845461582018336766491161087461417164941018687949352581186753012336427008.00000,0.00000,-12283461704524297496367782348967002870336606793180653899290131719649040154967500800454037404611984623893019760115363207424507625068696371522956031121558080881611134008762831421403718612074991099100021941936555294720.00000,
3516,9324364713722678196169141101443577589529883693390148132379344504167856307978554843679100474287126655694854615853635282523766428726781798155961941471648176853032372562529959702725162113334238038837824157434934984704.00000,0.00000,179670835082230210029034772285751854399311503798488235434125920322502638231903503249601053089010437480848068586766336.00000,0.00000,-14127825323822239546193676424495997148321485668203597888718946969446267807027889955612262605556067683391475719780537310057535849481750323260162964595801138430176849458710833953810137515294627928599736935229452976128.00000,
3517,10724419475542899734507180829634608787719961480565322196180426899751177492955929467650218308965598066628944134306685788275601916226484123236089325460700683465788735906198382003464518075449922628542086616467881590784.00000,0.00000,193854069369071216653857340776584667304231311873907282280898178094169267258566903675033747061722474033189813378613248.00000,0.00000,-16249120417489241949494732574237119775607742279359750656466677496340178356493720804791992017659904658031369415011280998988947776048592167930245656123471167759440772645921177813423155149742470947819829888448687243264.00000,
3518,12334692670068859614028482314185464207237451410493511621687868766956208984066325515242140170678323919336766608243147964184855104099840988840841040877411244352410953882488127986303158460669984369727859522348425150464.00000,0.00000,209156929636073991831699325347602503507435279867170352614043395623526897438167488595561683422457531992637271154098176.00000,0.00000,-18688928287983123091834593266486659431936977274063123576833545970640365795225503872450396665485450997722632578511089618550503274651352925019947853228093147980874297755699827228607835554161069198608820887072511361024.00000,
3519,14186748626535656134848321856788981536290345286615609035973397558716287775373286895479381927055947355239913985384340729794548942515890517470376328350574898032473113568755730759016949333378421440997640084262683148288.00000,0.00000,225667799273803840215164726577613367768946485914485224442226993142969306213419261840394856354817760005704011588042752.00000,0.00000,-21495073676569175526976330110545944123298842165891346149240725826842922892958855267506606762417547577682533428771058721419955512590016307663050263386843366007766905771838337696038689808574349428957040520776053161984.00000,
3520,16316891062952420997013298129773072140560919514567666799474074542382443598229138059674835522867239052007046052564299577747133275994462943802906759204349346159705988249489592870395529496363900466050596545243767635968.00000,0.00000,243482038666809957718478013319967915471655736534380403649361774836644765482679858661233318338676721090397416563146752.00000,0.00000,-24722562216594576108428455817520176314332264084184058474053573496539222962890845872537542857433732082962425645721900476758774441581591311164957091662112033707243595289762300795017816167341866088416082278448181018624.00000,
3521,18766874706038369592834211791200307971377932905170608750766070321769269298127633030478076530549366617927500050254611372303347449205503856063267613537633047967612620540354648066796285071885142847038685770292026933248.00000,0.00000,262702535958251534495137147135011432803448839366439852447891954428600006900930908893512974317284770847211103312674816.00000,0.00000,-28434658645512681491207335020837495325232332136245690609720832318842285467890799964284986120893349374606759593714504072840807553550237917684509671537078634766430188454418585838207920876310166756004062622210634809344.00000,
